Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
SD7,UPCoM,Xây dựng và Vật liệu,2022.0,15.181808749,211.313244541,0.0,75.362443895,135.950800646,4100.0,43459.99,0.6000000000000001,10599997.56097561,1432.2464379513203,2.862635850478793,12825.550181870729,0.31967439539517484,0.11167134490462954
SD8,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,1500.0,4200.0,6.066666666666666,2800000.0,0.0,inf,0.0,inf,
SDB,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,1000.0,11000.0,1.5333333333333332,11000000.0,0.0,inf,0.0,inf,
SDD,UPCoM,Xây dựng và Vật liệu,2022.0,-9.132453204,311.384192574,0.0,184.065195527,127.318997047,2700.0,43219.76,49.810526315789474,16007318.518518519,-570.517366380563,-4.732546560552844,7953.799188771526,0.3394604183383989,-0.07172891254106206
SDJ,UPCoM,Xây dựng và Vật liệu,2022.0,-0.674405248,26.129498377,2.593607407,15.728051527,10.40144685,3100.0,13465.46,0.2,4343696.774193549,-155.2606646041056,-19.966422325349402,1797.5102427469988,1.724607696956711,-0.06483763823683818
SDK,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,9.494041423,117.084874083,0.0,71.48009126,45.604782823,18600.0,48360.0,0.10000000000000002,2600000.0,3651.5543934615384,5.093721192625557,17540.301085769235,1.0604150925944207,0.2081808274331227
SDP,UPCoM,Xây dựng và Vật liệu,2022.0,-6.542235397,253.874563373,0.0,303.026981068,-49.152417695,1500.0,16671.7,42.525000000000006,11114466.666666666,-588.62342145672,-2.5483185774154435,-4422.382033175981,-0.33918372242543665,0.13310098879765797
SDV,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,29.525931366,385.95089212,0.099095013,233.150527924,152.800364196,30000.0,150000.1,12.428571428571429,5000003.333333333,5905.182336411776,5.080283434267195,30540.23347644435,0.9823107614137583,0.19323207455269223
SDX,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,2900.0,6525.0,0.5666666666666667,2250000.0,0.0,inf,0.0,inf,
SDY,UPCoM,Xây dựng và Vật liệu,2022.0,-2.517728943,56.383924091,0.0,66.438933396,-10.055009305,3800.0,17100.01,0.06666666666666667,4500002.6315789465,-559.4949934766121,-6.791839148349497,-2234.4452055291194,-1.700645865289928,0.2503954861332672
SEA,UPCoM,Thực phẩm và đồ uống,2022.0,233.589278434,2686.458277583,23.332193084,579.995868465,2106.462409118,22500.0,2812499.0,12.45,124999955.55555555,1868.7148919039616,12.04035998079708,16665.047653622274,1.3501311527968811,0.11089173840600675
SEP,UPCoM,Hóa chất,2022.0,16.017405577,618.782172855,39.3472376,516.158679134,102.623493721,12300.0,103319.9,0.1,8399991.869918698,1906.8358428250515,6.450476608294226,7532.894924291458,1.6328383873158745,0.15607932449216874
SGB,UPCoM,Ngân hàng,2022.0,189.989,27698.047,428.724,23799.033,3899.014,11727.27,3973199.0,192.61578947368417,338799993.5193783,560.770376724146,20.91278442436141,10242.886854723363,1.1449184362113827,0.048727447503394444
SGI,UPCoM,Hàng cá nhân & Gia dụng,2022.0,295.91038924,4156.203952501,19.717635276,1439.105078642,2717.098873859,18200.0,1373456.0,18.935714285714287,75464615.38461539,3921.1806451520833,4.641459205023214,35743.65581584746,0.5091812682442732,0.1089067431763088
SGO,UPCoM,Thực phẩm và đồ uống,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
SGP,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,203.600385089,5396.366262641,26.145999466,2709.199038617,2687.167224024,12800.0,2768574.0,57.40526315789473,216294843.75,941.3094716410686,13.598078406333913,12302.749239985058,1.0404178570427844,0.07576766465025236
SGS,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,45.877084901,285.682406136,41.294914555,44.516032944,241.166373192,13600.0,196111.9,1.342857142857143,14419992.647058824,3181.4915599389938,4.274724525832401,13860.71848502411,0.9811901175753764,0.19023002375408216
SGV,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
SHC,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,4.776422734,86.684893021,0.0,13.260223554,73.424669467,8500.0,36631.18,0.1,4309550.588235294,1108.3342998778635,7.669166244279082,17037.6627362127,0.49889472115994377,0.06505201546936096
SHG,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,2300.0,62099.99,18.2,26999995.652173914,0.0,inf,0.0,inf,
SHX,UPCoM,Du lịch và Giải trí,2022.0,-5.393419041,43.359597768,0.0,35.341007612,8.018590156,2900.0,4988.0,0.1,1720000.0,-3135.7087447674417,-0.9248307913926097,4661.971020930234,0.6220544887517006,-0.6726143793450166
SID,UPCoM,Bất động sản,2022.0,73.028902651,2482.698176507,0.205698977,143.663714256,2339.034462251,7400.0,739999.7,29.531578947368423,99999959.45945945,730.2893225732389,10.132970278033707,23388.29711448208,0.316397554032179,0.031221815595106575
SIG,UPCoM,Xây dựng và Vật liệu,2022.0,15.735756257,832.58060477,0.0,558.48774722,274.09285755,6500.0,65000.0,1.6764705882352942,10000000.0,1573.5756257,4.130719803891533,27409.285755000004,0.23714590953229306,0.057410311226842106
SII,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,-86.410059007,2225.264401656,2.285111336,933.747562288,1291.516839368,15000.0,967831.0,3.005263157894737,64522066.666666664,-1339.2326605626397,-11.200443688177517,19981.25284319266,0.7507036779783454,-0.06690587096741572
SIV,UPCoM,Hóa chất,2022.0,12.088507563,305.117356062,0.0,100.925363451,204.191992611,35500.0,106939.1,3.0375000000000005,3012369.0140845072,4012.9570801184973,8.846344302030694,67784.52163605734,0.5237183820607817,0.05920167293743713
SJC,UPCoM,Xây dựng và Vật liệu,2022.0,-5.298650376,1642.929681061,0.0,1548.790429765,94.139251296,17900.0,124132.6,182.125,6934782.122905028,-764.0687597810728,-23.427210929457257,13574.940009299748,1.318606195514477,-0.05628524024840148
SJG,UPCoM,Xây dựng và Vật liệu,2022.0,1816.516244278,23670.426007071,8.052140019,14547.325664273,9123.100342798,13900.0,6248565.0,2.5,449537050.35971224,4040.8599087093116,3.439861889307563,20276.522692590715,0.6855218821656844,0.19911172474519614
SJM,UPCoM,Xây dựng và Vật liệu,2022.0,-3.049727035,31.963983415,0.0,22.20486484,9.759118575,6800.0,34000.0,1.45,5000000.0,-609.945407,-11.148538741271315,1951.8237150000004,3.4839211900855496,-0.31250025415333166
SKH,UPCoM,Thực phẩm và đồ uống,2022.0,93.861828384,823.827238615,0.119472222,405.755531383,418.071707232,23900.0,190044.1,5.166666666666666,7951635.983263599,11804.090199998842,2.0247219052936707,52561.79179852993,0.45470291598142293,0.22451131411270886
SKN,UPCoM,Thực phẩm và đồ uống,2022.0,2.270243494,63.836864653,0.0,9.65149241,54.185372243,6600.0,33000.0,0.06666666666666667,5000000.0,454.0486988,14.535885726449745,10837.0744486,0.60902045393373,0.04189771888654477
SKV,UPCoM,Thực phẩm và đồ uống,2022.0,102.631977288,764.909353051,5.469321,387.473373948,377.435979103,27200.0,625599.9,2.8937500000000003,22999996.32352941,4462.260595363906,6.095565110710838,16172.465980895458,1.681870905286267,0.2719189027286462
SNC,UPCoM,Thực phẩm và đồ uống,2022.0,10.557911909,200.869835243,4.664047218,114.196050321,86.673784922,12800.0,64000.0,100.0,5000000.0,2111.5823818,6.061804696953738,16401.9475408,0.78039513101477,0.12181205561175551
SNZ,UPCoM,Xây dựng và Vật liệu,2022.0,1118.569440917,22664.366605093,337.071124707,13143.369754524,9520.996850569,22900.0,8621659.0,4.363157894736841,376491659.3886463,2971.033787928669,7.707754820238955,24393.437402504533,0.9387770826283303,0.11748448807124134
SP2,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,55.835584131,715.18747516,0.0,674.483077022,40.704398138,14900.0,307282.7,21.899999999999995,20623000.0,2707.4423765213596,5.5033488908983434,1973.7379691606452,7.549127712396594,1.3717334412291462
SPB,UPCoM,Hàng cá nhân & Gia dụng,2022.0,9.62839233,947.951456547,0.237164849,732.392552991,215.558903556,23880.79,262200.1,0.5666666666666667,10979540.459088663,876.939464440863,27.231970926552385,19611.179494198284,1.217713090998164,0.04466710570133626
SPD,UPCoM,Thực phẩm và đồ uống,2022.0,7.509824814,469.964624999,2.97643337,346.845783394,123.118841605,11500.0,137999.9,,11999991.304347826,625.8191879921652,18.375914674166193,10011.874607898266,1.1486360397410258,0.06099655191764749
SPH,UPCoM,Thực phẩm và đồ uống,2022.0,-4.89299157,150.790563811,0.35,45.157048774,105.633515037,13500.0,134999.9,,9999992.592592593,-489.29951944408845,-27.590462413161283,10528.359302484669,1.282251071808884,-0.046320446387551756
SPV,UPCoM,Thực phẩm và đồ uống,2022.0,10.798517308,310.672072147,19.063718966,162.506123135,148.165949012,16800.0,181439.9,1.7833333333333332,10799994.047619049,999.863264774727,16.802297465929108,11953.916777802455,1.4053971022448781,0.07288123472367747
SQC,UPCoM,Tài nguyên Cơ bản,2022.0,-25.916187376,743.523126536,0.0,26.789700151,716.733426385,12500.0,1341238.0,64.25,107299040.0,-241.53233221844297,-51.75290564699612,6679.774827295751,1.8713205644179651,-0.03615875362017632
SRB,UPCoM,Công nghệ Thông tin,2022.0,0.042033648,49.169603724,0.0,11.650945711,37.518658013,1700.0,14450.0,15.447368421052628,8500000.0,4.94513505882353,343.77220839837645,4413.959766235294,0.3851417072271923,0.0011203398582496095
SRT,UPCoM,Du lịch và Giải trí,2022.0,0.424402085,1234.963470287,0.0,1122.446089565,112.517380722,5000.0,251549.9,2.3444444444444446,50309980.0,8.43574346481553,592.7159853609107,2236.4823186572544,2.2356537131051026,0.0037718802399833917
SSF,UPCoM,Hàng cá nhân & Gia dụng,2022.0,-3.333279931,3.367339773,0.0,39.104125353,-35.73678558,10300.0,32960.0,,3200000.0,-1041.6499784375,-9.888158415219522,-11167.74549375,-0.9222989551261146,0.09327307638058699
SSG,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,58.38362239,86.400285524,10.0,17.589266724,68.8110188,6800.0,33872.1,0.42000000000000004,4981191.176470588,11720.815427800462,0.580164412782336,11806.617476920534,0.5759481928920436,0.8484632753322932
SSH,UPCoM,Bất động sản,2022.0,329.260608563,19326.948467091,10.698159992,14056.288891883,5270.659575208,71000.0,26624980.0,209.83684210526314,374999718.30985916,878.0289490535955,80.86293746524991,14026.574310303178,5.061820400997496,0.06247047525356561
SSN,UPCoM,Thực phẩm và đồ uống,,0.0,0.0,0.0,0.0,0.0,3400.0,134639.9,67.27368421052631,39599970.5882353,0.0,inf,0.0,inf,
SST,UPCoM,Thực phẩm và đồ uống,2022.0,115.496534527,310.479876756,15.940116493,141.951040342,168.528836414,,,,,,,,,0.6853220907742853
STD,UPCoM,Thực phẩm và đồ uống,2022.0,17.841878591,329.330910678,0.0,49.478574416,279.852336262,,,,,,,,,0.06375461727178969
STH,UPCoM,Truyền thông,2022.0,0.916311597,298.382883401,0.298837499,68.90087114,229.482012261,4900.0,95549.94,19.77368421052632,19499987.755102042,46.990367814987636,104.27668962482858,11752.990701342147,0.416915160108179,0.003992956083886168
STL,UPCoM,Bất động sản,,0.0,0.0,0.0,0.0,0.0,1500.0,22500.0,13.025,15000000.0,0.0,inf,0.0,inf,
STS,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,18.841354958,176.305003023,10.719015057,25.044900773,151.26010225,24100.0,66714.06,0.19999999999999998,2768218.257261411,6806.31121067733,3.5408313334531893,50769.51097491743,0.47469434976252883,0.1245626221173601
STT,UPCoM,Du lịch và Giải trí,2022.0,-0.381379882,22.37196571,0.0,49.876743044,-27.504777334,2700.0,21600.0,8.525,8000000.0,-47.67248525,-56.636443135718416,-3438.09716675,-0.7853181190199706,0.013865950535384182
STW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,35.70315918,229.990350531,0.0,40.884503422,189.105847109,4000.0,63452.45,,15863112.5,2250.703270244096,1.7772222810900289,11921.10609497348,0.3355393340292974,0.18879986909881646
SVG,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,3.044302801,447.194980617,21.584128423,142.044639132,305.150341485,5200.0,152619.9,0.6555555555555554,29349980.769230768,103.72418383972209,50.13295653437202,9661.546809573329,0.5382160954649085,0.00997640306147141
SVH,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,34.350151712,333.124109798,0.0,171.595220155,161.528889643,6000.0,88923.81,,14820635.0,2317.7246934426225,2.5887457716506983,10898.918274621836,0.5505133490147383,0.21265639718020926
SWC,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,211.743386274,1736.33543547,5.724840833,264.494203472,1471.841231998,20900.0,1402391.0,11.478947368421052,67100047.84688995,3155.636889516975,6.6230687280370555,21849.70708978345,0.956534561956324,0.14386292602128142
SZE,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,27.529758195,645.424112982,0.184906928,287.47939208,357.944720902,12000.0,359999.9,1.7999999999999998,29999991.666666668,917.6588614052392,13.076754886477127,11925.330445058455,1.006261424392855,0.07691064174833087
SZG,UPCoM,Bất động sản,2022.0,110.586457403,3675.543801355,7.022823058,3005.091815126,670.451986229,32600.0,1789674.0,2.3899999999999997,54897975.4601227,2014.399556197274,16.183482517014326,12084.765560305737,2.6976112889669692,0.1649431423493882
TA3,UPCoM,Xây dựng và Vật liệu,2022.0,2.223299173,347.020221671,0.0,316.297518344,30.722703327,5700.0,13166.47,,2309907.01754386,962.5059173871205,5.9220415137535785,13300.406940045423,0.4285583159743933,0.07236665176680922
TA6,UPCoM,Xây dựng và Vật liệu,2022.0,1.223829658,357.060094785,0.0,320.286123365,36.77397142,13900.0,41700.0,,3000000.0,407.94321933333333,34.07336938389509,12257.990473333335,1.1339542178825133,0.033279779440259324
TAN,UPCoM,Thực phẩm và đồ uống,2022.0,1.233201566,19.65223481,0.0,0.960164368,18.692070442,55100.0,88914.19,,1613687.6588021778,764.2132969619361,72.10028956450417,11583.450080962331,4.756786589045532,0.06597458370524154
TAW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,8.489904782,140.632097985,2.659984314,75.674793397,64.957304588,20000.0,99999.94,0.8,4999997.0,1697.981975189185,11.778688049837307,12459.471530482915,1.6052045185920356,0.13069977019287216
TB8,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,2.294408,77.076921285,0.0,57.469173604,19.607747681,9100.0,11375.0,,1250000.0,1835.5264,4.957705865739659,15686.1981448,0.5801278242183027,0.11701537766233559
TBD,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,41.720734635,1441.945340784,1.050294579,857.624851603,584.320489181,125000.0,4052298.0,1.2166666666666666,32418384.0,1286.9467717761624,97.12911422706544,17991.957729971986,6.947548558974668,0.07140043076955414
TBH,UPCoM,Hàng & Dịch vụ Công nghiệp,,0.0,0.0,0.0,0.0,0.0,6500.0,605265.8,0.9249999999999999,93117815.38461539,0.0,inf,0.0,inf,
TBR,UPCoM,Bất động sản,2022.0,2.464436912,180.892852599,0.0,10.784599709,170.10825289,6500.0,52389.97,1.9416666666666667,8059995.384615385,305.76157856169795,21.258393649640322,21105.25437951196,0.3079801779745384,0.01448746236664732
TBT,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,5500.0,9110.58,,1656469.0909090908,0.0,inf,0.0,inf,
TBW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,26.411884094,208.408441828,0.0,59.019935789,149.388506039,,,,,,,,,0.17679997473905257
TCI,UPCoM,Dịch vụ tài chính,2022.0,70.003581977,1393.404635577,9.230733769,186.672266106,1206.732369471,6113.53,706860.1,397.38421052631577,115622250.97447793,605.4507794736876,10.097484729170604,10357.01714513699,0.5902790267051486,0.058010859531088685
TCJ,UPCoM,Thực phẩm và đồ uống,2022.0,-8.503163934,37.232573818,4.688001683,71.385310817,-34.152736999,5000.0,49999.99,,9999998.0,-850.3165634633127,-5.880163006157562,-3884.07464501493,-1.2873079065092943,0.24897459709448688
TCK,UPCoM,Xây dựng và Vật liệu,2022.0,-3.595073941,915.953918068,23.045393989,990.281285346,-74.327367278,3900.0,93014.94,,23849984.615384616,-150.73695010607972,-25.872886490375528,-4082.717990693752,-0.955245992716067,0.048368105486013876
TCP,UPCoM,Tài nguyên Cơ bản,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
TCW,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,87.706480217,584.091541609,8.171754958,231.366313883,352.725227726,24500.0,489779.7,1.7611111111111113,19991008.163265307,4387.296503543328,5.584304589446593,17235.422543678316,1.4214911144714706,0.24865383398414348
TDB,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,36.067105281,97.721530535,0.87945,10.206690854,87.514839681,40000.0,329199.9,0.31428571428571433,8229997.5,4382.395654555181,9.12742781643253,10526.78201676246,3.7998316994030534,0.4121255939274764
TDF,UPCoM,Xây dựng và Vật liệu,2022.0,93.042867004,1616.203259211,0.099999991,844.93969665,771.263562561,18000.0,539999.9,1.0666666666666667,29999994.444444444,3101.429474472125,5.8037753713757,25705.456845936453,0.7002404239645117,0.12063692817932281
TDS,UPCoM,Tài nguyên Cơ bản,2022.0,-0.970275026,368.997132646,0.193055554,77.869272145,291.127860501,12500.0,152817.2,1.0,12225376.0,-79.3656592647948,-157.49884919742334,23797.61611806459,0.5252626959769867,-0.0033328140574737856
TED,UPCoM,Xây dựng và Vật liệu,2022.0,90.611304924,1334.646734055,3.5126274,1014.021867221,320.624866834,32000.0,400000.0,5.016666666666667,12500000.0,7248.90439392,4.414460208199175,25368.97915472001,1.2613830381127598,0.28260847581392684
TEL,UPCoM,Xây dựng và Vật liệu,2022.0,0.059452815,63.660823391,0.0,37.065460287,26.595363104,7200.0,36000.0,,5000000.0,11.890563,605.5222111854586,5319.0726208,1.353619420769838,0.0022354579167621204
TGP,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,13.768205258,421.024796699,3.92223743,282.136020917,138.888775782,4017.09,46964.73,0.2,11691231.712508308,1177.652243712659,3.411100366382989,11544.253135245015,0.34797313892361575,0.09913115858700196
TH1,UPCoM,Bán lẻ,2022.0,-123.400969226,474.151607202,3.1518,506.902801585,-32.751194383,2700.0,36555.89,1.3666666666666665,13539218.518518519,-9114.334705301937,-0.2962366521858553,-2651.777451844287,-1.0181849906454912,3.7678311142769543
THM,UPCoM,,2022.0,5.124191694,138.442087576,0.0,40.463160076,97.9789275,,,,,,,,,0.052298915948023626
THN,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,42.723728256,701.198109565,0.068466678,306.946936517,394.251173048,6000.0,197972.4,,32995400.0,1294.8389246985944,4.633780994340008,11946.595779108602,0.5022351229538036,0.10836677523543702
THO,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
THP,UPCoM,Thực phẩm và đồ uống,2022.0,20.383285909,1330.36419605,37.84418377,980.062049927,350.302146123,10100.0,218268.9,1.38,21610782.17821782,943.1998222417395,10.708229329385304,14458.429120068411,0.6985544498731969,0.05818772775044007
THU,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,2.273246253,174.245465611,0.0,139.996090796,34.249374815,10000.0,32977.89,,3297789.0,689.3243482223999,14.506958916782168,10385.556751811588,0.9628756781147689,0.06637336492356641
THW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,7.658661261,109.838719695,0.38697481,51.124819144,58.713900551,8600.0,42982.81,0.176923076923077,4998001.162790698,1532.344833774246,5.612313762834797,11670.050454416543,0.7369291189949672,0.1304403418803277
TID,UPCoM,Bất động sản,2022.0,142.378825374,14632.267869299,79.997276433,10599.990320202,4032.277549097,25700.0,5139999.0,14.55789473684211,199999961.08949417,711.8942653708298,36.10086672999497,19761.405207951364,1.300514802948281,0.035309778069687874
TIE,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,-29.910500456,177.471845454,0.102354267,32.286327304,145.18551815,2400.0,22967.76,2.6526315789473682,9569900.0,-3125.4768028924022,-0.7678828387972594,15160.363627937597,0.1583075484797256,-0.20601572964803308
TIN,UPCoM,Dịch vụ tài chính,2022.0,63.373867767,6535.252606889,35.703247858,5676.945537402,858.307069487,11893.16,848659.7,4.9526315789473685,71356956.43546374,888.1245912487346,13.391319322976742,11528.011601405318,1.0316748812562062,0.07383589162894558
TIS,UPCoM,Tài nguyên Cơ bản,2022.0,-8.90237874,10181.245838153,40.49933721,8227.049031947,1954.196806206,4900.0,901544.6,74.42105263157896,183988693.87755102,-48.38546626090379,-101.27007919233955,10401.168836328678,0.4711009000147683,-0.004555518007054588
TKA,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,10.198637857,101.330798038,0.0,47.986604093,53.344193945,,,,,,,,,0.19118552747305928
TKD,UPCoM,Hàng & Dịch vụ Công nghiệp,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
TL4,UPCoM,Xây dựng và Vật liệu,2022.0,-3.104554826,871.108572464,131.0634,576.290902512,294.817669952,5900.0,94449.13,14.247058823529413,16008327.118644068,-193.93374479362595,-30.422761166595677,10229.318075421126,0.5767735401811822,-0.010530423181573413
TLI,UPCoM,Hàng cá nhân & Gia dụng,2022.0,-4.541693716,42.096300594,0.0,8.880935204,33.21536539,4200.0,12600.0,0.5357142857142857,3000000.0,-1513.8979053333333,-2.774295403411127,11071.788463333334,0.3793425076634389,-0.13673472089418431
TLP,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,43.153095711,8066.131986213,336.695220084,5443.783718597,2622.348267616,7600.0,1798159.0,1.2083333333333333,236599868.42105263,182.3885025760236,41.66929325400953,9660.415547926075,0.7867156399531476,0.016455898037613003
TLT,UPCoM,Xây dựng và Vật liệu,2022.0,9.666008088,376.967190308,0.0,285.5917376,91.375452708,21000.0,146785.8,55.0,6989800.0,1382.8733422987782,15.185772519912256,13072.684870525625,1.606402985154773,0.10578342215046266
TMG,UPCoM,Tài nguyên Cơ bản,2022.0,181.305490306,591.006189728,0.0,282.12030689,308.885882838,50600.0,910799.6,0.2,17999992.09486166,10072.53166281979,5.023563260344679,17160.33436071206,2.9486604943926267,0.5869659326615729
TMW,UPCoM,Tài nguyên Cơ bản,2022.0,6.176882397,99.697379921,0.0,16.921793627,82.775586294,13500.0,62941.67,,4662345.925925926,1324.844294082124,10.189876697437146,17754.0636428776,0.7603892985601522,0.07462203136877972
TNB,UPCoM,Tài nguyên Cơ bản,2022.0,-8.385277229,365.394821192,0.0681625,186.966182034,178.428639158,11300.0,163735.5,0.9400000000000001,14489867.256637169,-578.6993821602523,-19.5265458169624,12309.324405736075,0.9180032654541352,-0.0469951307624712
TNM,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,3400.0,19675.94,0.10000000000000002,5787041.176470588,0.0,inf,0.0,inf,
TNP,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,18.782699186,112.307489627,14.308354972,9.396003914,102.911485713,10600.0,75259.94,,7099994.339622642,2645.4526986282476,4.006875649485791,12479.324137842787,0.8494049744133297,0.18251314764205495
TNS,UPCoM,Tài nguyên Cơ bản,2022.0,0.262863214,343.444618082,0.0,307.407688086,36.036929996,2900.0,57999.97,23.589473684210528,19999989.655172415,13.143167498190085,220.6469635572515,1801.8474317900493,1.6094592410185298,0.007294273236626347
TNW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,7.496280201,932.422268846,0.274184392,709.275894571,223.146374275,8500.0,135999.9,0.6272727272727272,15999988.235294119,468.51785706092426,18.142318103565245,13929.522109983163,0.610214760627583,0.033593555913042854
TOP,UPCoM,Bán lẻ,,0.0,0.0,0.0,0.0,0.0,1400.0,35490.0,31.349999999999998,25350000.0,0.0,inf,0.0,inf,
TOS,UPCoM,Dầu khí,2022.0,161.790597979,2424.907373729,0.479117004,1397.954824959,1026.95254877,32000.0,991996.1,0.41250000000000003,30999878.125,5219.07206623897,6.13135814065511,33112.176364919185,0.9664118615260372,0.1575443755145061
TOW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,15.458968731,184.358708278,0.0,26.614173183,157.744535095,16000.0,127648.8,0.19999999999999998,7978050.0,1937.6876217872789,8.257264906942,19772.317182143506,0.8092121855322901,0.09800002720658435
TPS,UPCoM,Du lịch và Giải trí,2022.0,12.949011815,91.040973037,6.392519108,13.793016348,77.247956689,28100.0,140500.1,,5000003.558718861,2589.800519725609,10.850256529787558,14171.077430023894,1.9829120360647567,0.16762918231135454
TQN,UPCoM,Tài nguyên Cơ bản,2022.0,48.430636519,581.524087827,17.48874644,353.9051267,227.618961127,38000.0,136799.9,,3599997.3684210526,13452.964422649431,2.82465624721516,58369.54674751956,0.6510244145696544,0.2127706596990315
TQW,UPCoM,"Điện, nước & xăng dầu khí đốt",2022.0,3.360396012,129.657059283,0.101217558,36.964663271,92.692396012,,,,,,,,,0.03625320044122024
TR1,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,8.910405323,178.127127417,3.349698307,76.956935343,101.170192074,10800.0,49598.87,2.1,4592487.962962963,1940.2131034114286,5.566398856399139,21300.108907392445,0.5070396610156175,0.08807342499144973
TRS,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,22.915745454,430.22208536,71.277978271,217.23665405,212.98543131,15694.44,102520.7,3.3142857142857154,6532294.239233767,3508.0700003323795,4.473810385343793,21693.36650328571,0.7234672404406618,0.10759301851329993
TRT,UPCoM,Xây dựng và Vật liệu,,0.0,0.0,0.0,0.0,0.0,10000.0,109999.9,0.575,10999990.0,0.0,inf,0.0,inf,
TS3,UPCoM,Xây dựng và Vật liệu,2022.0,0.064437783,275.262687075,0.0,235.513236663,39.749450412,4100.0,15792.7,1.4,3851878.048780488,16.728926041778795,245.0844716367725,10319.498672753864,0.39730612213024036,0.0016210987153811517
TS4,UPCoM,Thực phẩm và đồ uống,2022.0,-12.915066055,908.571375571,10.628950654,853.147389156,55.423986415,1500.0,24077.38,5.175000000000001,16051586.666666666,-804.59747208791,-1.8642862450307458,2790.692078685465,0.5375010777636794,-0.23302304454059722
TSD,UPCoM,Du lịch và Giải trí,2022.0,1.676410977,11.452071303,0.017699487,11.324167251,0.127904052,6500.0,8450.0,,1300000.0,1289.5469053846155,5.040530106240172,84.77274230769238,76.67558961827028,13.106785522322625
TSG,UPCoM,Hàng & Dịch vụ Công nghiệp,2022.0,6.336145657,132.75243835,0.0287875,91.907691003,40.844747347,10000.0,30740.99,1.9,3074099.0,2061.1391035226907,4.8516861297274945,13277.373255383127,0.7531610212091943,0.15512755173072168
TSJ,UPCoM,Du lịch và Giải trí,2022.0,30.493176693,835.265625669,0.0,32.906750271,802.358875398,44400.0,3321005.0,0.36874999999999997,74797409.9099099,407.67690658978233,108.90977458450133,10727.09437886158,4.139051865479343,0.03800441127777672
TST,UPCoM,Công nghệ Thông tin,2022.0,-6.765942597,259.0671502,19.993487818,159.859489329,99.207660871,11700.0,56160.01,,4800000.854700855,-1409.5711233829907,-8.300397054048492,16502.949780815565,0.7089641643096483,-0.06819979966867451
TTD,UPCoM,Y tế,2022.0,92.200961205,340.297246745,5.170794358,66.226032609,274.071214136,55100.0,856914.6,2.1375,15551989.110707805,5928.56389936115,9.293987706860587,17290.41975684368,3.1867358210428063,0.3364124229378132
